AGN_name,RA,DEC,z,source,type,ALeRCE,prob_diff_top2,alert_offset,t0,te,tg,r0_g,r0_r,A_g,A_r,max_gap,peak_sigma_g,peak_sigma_r,excess_num_g,excess_num_r,delta_bic,flare_point_g,flare_point_r,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8
J132358.92+213936.0,200.9955095,21.6600046,0.135,MW,,AGN,0.386,0.435,59678.0,21.2,8.1,93.91,166.97,50.92,56.11,213.2,4.23,4.84,1.0,0.0,14.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132442.44+052438.8,201.1768358,5.4107947,0.116,MDLQW,,AGN,0.719,0.141,58543.6,65.9,299.5,42.48,79.76,16.33,21.32,214.2,3.5,3.19,1.0,0.0,28.5,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132507.82+054105.3,201.2825832,5.684822,0.206,MDW,,AGN,0.661,0.236,58450.0,180.1,171.5,68.15,174.44,43.28,39.05,214.2,3.38,3.48,0.0,1.0,22.1,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132712.94+120555.7,201.8039036,12.0988068,0.289,MQW,,AGN,0.4,0.332,59451.2,81.5,120.5,31.82,64.55,56.28,45.14,186.2,3.84,3.43,0.0,0.0,12.3,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132905.80+500926.3,202.2741692,50.1573304,2.652,MQW,,,,,60036.2,0.0,4.4,27.84,34.04,26.57,45.58,171.2,4.06,5.28,0.0,0.0,92.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J132943.63+725436.7,202.4317712,72.9102193,2.1,MQ,,Blazar,0.257,0.047,58582.9,2.3,10.4,54.46,53.43,47.45,71.44,129.2,5.48,6.33,1.0,0.0,196.7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133106.45+211529.4,202.776891,21.2581884,0.458,MLQW,,AGN,0.223,0.059,58480.5,42.2,166.9,76.42,79.76,72.76,68.65,195.2,3.83,3.7,0.0,0.0,23.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133129.16-034114.1,202.8715044,-3.6872536,1.352,MDQW,Blazar,Blazar,0.246,0.138,58539.4,8.1,9.6,77.95,109.71,67.4,118.69,192.2,7.18,9.27,0.0,2.0,111.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133204.46-050943.3,203.0186025,-5.1620285,2.15,MDQ,Blazar,Blazar,0.676,0.328,59393.2,5.5,3.0,132.82,141.07,353.13,623.4,185.3,10.7,11.75,0.0,0.0,819.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133218.73-015419.4,203.0780299,-1.9053908,0.082,M,,Blazar,0.176,0.41,60380.4,80.4,192.0,152.17,317.35,70.39,121.13,190.3,3.29,3.84,0.0,0.0,56.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133245.31+412900.5,203.1887763,41.4834784,0.106,M,,AGN,0.663,0.583,58216.4,11.5,7.6,143.11,319.12,69.98,74.48,238.0,5.94,3.32,1.0,0.0,87.8,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133338.93-235625.5,203.4121894,-23.9404415,0.756,MQW,,Blazar,0.143,0.091,59353.3,8.1,0.0,186.62,221.45,81.83,99.23,244.3,2.29,3.03,0.0,0.0,52.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133345.18-195042.3,203.4382314,-19.8450954,3.98,MQW,,Blazar,0.36,0.266,59348.3,2.3,8.1,19.55,26.51,30.34,61.72,359.0,2.85,4.35,0.0,0.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133503.16+271443.5,203.763185,27.2454343,1.515,MQW,,QSO,0.749,0.175,59375.7,494.2,163.1,21.45,31.85,34.3,28.97,191.9,3.92,3.36,0.0,0.0,24.0,89.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133525.60+341812.6,203.8566733,34.3035022,0.255,MW,,AGN,0.516,0.274,59180.5,228.4,103.4,56.2,119.38,72.19,58.33,234.3,4.1,3.09,0.0,0.0,11.0,59.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133718.65+391714.2,204.3277062,39.2872953,0.754,MQ,,YSO,0.448,0.081,59301.0,16.2,14.6,19.51,30.89,49.83,79.47,269.3,5.12,6.54,1.0,0.0,47.9,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133747.33-195811.5,204.4471901,-19.9698803,0.796,MQW,,Blazar,0.659,0.155,60086.1,23.3,14.3,41.37,57.28,149.63,238.55,350.1,4.45,4.42,1.0,0.0,59.3,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J133929.20+471718.5,204.8716459,47.2884731,1.32,MDQW,,AGN,0.528,0.79,59702.0,159.6,80.1,30.41,48.5,32.95,25.28,162.2,3.59,3.34,1.0,0.0,11.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134003.00+390038.6,205.0124982,39.0107426,1.787,MDQ,,Blazar,0.034,0.205,58313.8,3.1,1.0,41.28,46.41,223.69,314.5,120.3,12.51,13.63,0.0,0.0,1178.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134038.91+465012.5,205.1621186,46.836813,1.962,MDQW,,AGN,0.712,0.113,58366.4,305.4,100.2,30.02,33.05,35.23,30.33,162.2,4.34,3.77,1.0,0.0,30.8,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134238.29+631347.0,205.6595528,63.2297399,0.54,MW,,,,,59387.9,0.0,3.4,27.23,30.97,22.38,12.31,168.1,4.55,3.14,2.0,0.0,10.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134307.44+350623.7,205.7810138,35.1065835,1.5,MDQ,,QSO,0.462,0.224,58519.3,137.3,114.1,23.72,32.76,27.01,23.29,194.3,4.54,4.04,0.0,0.0,22.7,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134330.02+510204.0,205.8750824,51.0344668,0.131,MD,,AGN,0.473,0.304,60039.8,64.2,52.2,124.86,276.35,83.99,107.97,151.2,4.92,4.52,0.0,0.0,69.1,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134342.47+410256.4,205.9269636,41.0490212,0.682,MDW,,AGN,0.011,0.014,58748.1,82.3,126.3,12.24,16.57,23.45,25.93,226.2,3.38,3.54,0.0,0.0,41.4,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134356.68-104123.5,205.9861774,-10.6898797,0.76,MQW,,QSO,0.291,0.043,59340.3,740.9,793.4,16.72,18.21,49.18,43.21,236.2,3.97,4.11,0.0,0.0,44.2,100.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134426.42+441619.9,206.110089,44.2722206,0.055,MDQ,,AGN,0.567,0.051,58250.6,0.0,1.2,616.6,877.51,252.59,287.09,151.2,3.55,3.45,1.0,0.0,62.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134524.23+005232.9,206.3509762,0.8758297,1.777,MDQW,,AGN,0.665,0.415,59158.5,75.2,117.5,44.66,50.53,24.71,23.69,181.2,3.53,3.62,0.0,0.0,11.4,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134533.17+445259.5,206.3882183,44.8832171,2.542,MQW,Blazar,Blazar,0.571,0.018,58588.3,57.9,2.9,40.4,68.98,274.99,430.09,420.4,4.87,4.28,0.0,0.0,93.8,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134729.51-134642.6,206.8729384,-13.778506,0.76,MQW,,QSO,0.325,0.188,59210.1,90.2,584.3,138.97,137.09,62.84,59.46,224.2,3.29,2.71,0.0,0.0,18.9,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134858.33+630548.1,207.2430267,63.0967048,1.1,MQW,,QSO,0.563,0.429,59150.1,264.0,315.4,15.58,21.74,27.38,25.21,236.3,3.91,3.6,1.0,0.0,38.2,67.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J134913.52+534611.9,207.3063319,53.7699803,1.921,M,,,,,59687.8,1.1,4.4,9.27,10.76,29.9,14.55,241.2,6.8,3.96,1.0,1.0,15.6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135000.00+361523.2,207.49999,36.256457,0.096,M,,SNIa,0.257,0.171,59386.9,14.4,6.6,87.02,199.05,81.81,76.87,145.3,7.42,4.89,0.0,0.0,165.4,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135013.60+712547.3,207.5566623,71.4298192,1.0,MQW,,AGN,0.036,0.188,59977.5,107.6,106.9,37.61,52.4,76.29,65.66,117.2,4.55,4.64,0.0,0.0,45.7,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135103.06+093426.2,207.7627381,9.5739455,1.6,MQW,,,,,59653.5,28.4,94.5,40.9,51.75,20.72,25.99,182.2,4.88,6.22,1.0,0.0,59.7,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135406.25+254224.2,208.526057,25.7067336,1.44,MW,,Blazar,0.395,0.062,58772.1,49.2,188.3,13.73,18.8,16.28,28.27,213.2,3.45,3.04,0.0,0.0,20.5,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135409.59+615636.0,208.5399685,61.9433361,0.102,M,,,,,58833.5,0.0,18.8,144.76,323.47,144.12,67.65,168.1,5.99,3.64,1.0,1.0,29.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135628.51+045054.5,209.1187831,4.8484725,0.567,MDQW,,QSO,0.476,0.146,58522.4,205.3,140.7,85.83,87.12,38.8,34.23,181.2,3.57,3.58,0.0,0.0,16.3,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135732.97+624450.0,209.3873561,62.7472243,2.511,M,,QSO,0.559,0.004,59301.2,1.9,1.4,24.64,26.3,33.61,24.96,211.1,3.02,3.2,1.0,0.0,29.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135829.47-011242.2,209.6228005,-1.2117275,0.196,MDQW,,,,,58854.5,0.0,17.1,35.25,58.25,72.79,18.83,193.3,6.15,3.79,0.0,0.0,19.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135857.35+455630.3,209.7389569,45.9417505,0.172,M,,AGN,0.586,0.27,59967.4,310.1,546.5,97.29,219.91,59.17,76.29,127.3,4.15,5.08,1.0,0.0,41.3,101.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135910.89+580032.8,209.7953829,58.0091227,0.107,M,,SNIa,0.581,0.144,59700.7,20.9,8.5,123.14,278.85,76.27,106.88,161.2,6.16,5.03,1.0,1.0,168.7,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J135938.09+401138.2,209.9087287,40.1939588,0.407,MQW,Blazar,AGN,0.734,0.029,58249.9,13.4,16.4,69.52,146.58,22.3,60.61,204.2,3.56,5.13,0.0,1.0,29.3,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140132.58+055243.6,210.3857402,5.8787951,1.17,MDQW,,QSO,0.86,0.105,58802.7,99.0,304.6,40.37,54.41,44.03,33.3,177.2,3.74,3.36,0.0,0.0,21.8,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140356.94+344659.6,210.9872292,34.7832274,0.519,M,,SN,0.277,0.066,59676.6,58.1,78.1,15.92,40.49,12.52,15.33,387.9,3.84,3.66,2.0,0.0,12.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140532.48+382345.1,211.3853427,38.3958744,1.232,MW,,,,,59124.1,183.8,30.8,10.8,14.18,11.96,10.72,212.7,3.81,6.1,1.0,1.0,17.2,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140549.73+245227.4,211.4572001,24.8742878,0.93,MQW,,Periodic-Other,0.051,0.09,58578.0,173.8,188.1,271.37,328.86,80.7,90.75,239.1,3.45,3.39,0.0,0.0,32.5,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140919.01+135240.0,212.3291914,13.8777889,0.58,MQ,Blazar,SLSN,0.047,0.194,59216.6,18.3,16.4,27.59,44.75,42.21,52.81,172.2,5.74,5.56,0.0,0.0,74.8,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J140932.03+055138.0,212.3834644,5.8605722,0.784,MDQW,,,,,59944.1,394.3,53.9,89.25,90.75,20.23,18.53,177.2,2.92,3.19,1.0,0.0,13.0,36.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141035.07+073121.4,212.6461447,7.5226305,0.905,MW,Blazar,Blazar,0.258,0.04,58865.0,68.1,29.3,14.39,18.24,23.63,36.13,314.1,4.15,3.84,1.0,0.0,30.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141658.48-003357.6,214.2436689,-0.5660255,1.327,MDQW,,,,,58942.2,77.4,200.8,23.54,30.02,16.43,17.06,256.2,3.22,4.69,0.0,0.0,18.9,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141730.37-001717.7,214.376526,-0.2882578,0.259,MD,,SLSN,0.084,0.348,59649.4,752.7,216.0,25.11,60.99,44.13,30.47,177.3,3.37,3.86,0.0,0.0,64.4,55.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141909.26+060328.5,214.7885916,6.0579204,2.403,MDQW,,SNIbc,0.033,0.332,59345.4,9.3,9.8,34.0,39.84,37.53,83.85,177.2,5.52,6.42,0.0,2.0,75.8,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141915.41+252425.8,214.8142004,25.4071885,1.5,MQW,,Blazar,0.51,0.125,58903.5,18.5,16.3,24.82,36.69,240.12,286.71,175.9,4.46,4.61,1.0,1.0,188.9,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141922.56-083832.1,214.8439832,-8.6422622,0.903,MQ,Blazar,Blazar,0.674,0.027,58281.4,0.0,2.6,123.81,193.05,297.58,492.66,189.3,3.26,3.46,0.0,0.0,67.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J141946.61+382148.4,214.9442196,38.3634659,1.83,MDQW,Blazar,QSO,0.258,0.164,58223.5,22.9,3.7,45.44,49.78,20.12,30.13,235.1,4.06,3.59,0.0,0.0,39.5,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142034.14+070450.9,215.1422634,7.0808228,1.505,MDQW,,QSO,0.811,0.329,58602.3,189.5,339.2,98.64,125.54,29.76,32.39,177.2,3.38,3.08,0.0,0.0,11.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142106.03+385522.8,215.2751319,38.9230082,0.489,MDQW,Blazar,QSO,0.322,0.378,59685.5,1.5,1.8,170.2,170.95,218.58,370.98,127.3,5.86,8.94,1.0,0.0,682.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142211.64+075927.9,215.5485131,7.9910984,0.131,M,,AGN,0.368,0.384,58638.2,81.7,12.4,238.7,396.09,48.28,94.42,177.2,3.81,3.71,1.0,0.0,98.4,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142225.42+003623.1,215.6059199,0.6064186,2.475,MDQ,,AGN,0.341,0.918,58966.7,471.5,87.7,43.27,44.2,20.27,21.34,185.3,2.94,7.01,1.0,0.0,38.1,57.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142238.88+580155.5,215.6620077,58.0320882,0.638,MQ,Blazar,Blazar,0.498,0.097,59205.5,67.8,529.2,58.28,78.24,54.54,65.63,140.2,3.74,3.17,0.0,0.0,22.7,107.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142436.30+144910.4,216.1512414,14.8195811,0.465,MQW,Blazar,Blazar,0.555,0.045,58290.2,1.5,4.8,137.57,173.5,201.29,288.71,172.2,3.97,4.28,0.0,0.0,80.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142445.51+532807.1,216.1896283,53.4686499,0.367,M,,,,,58700.7,102.1,29.8,21.87,42.74,22.61,21.87,150.2,4.3,6.1,0.0,0.0,109.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142455.51+361536.0,216.2312991,36.2600109,1.094,MQW,Blazar,Blazar,0.616,0.027,60061.5,314.5,3.2,115.57,183.99,394.73,562.44,145.5,2.23,3.17,0.0,2.0,146.4,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142512.43+335832.1,216.3017888,33.9756037,0.795,MDQW,,QSO,0.715,0.104,59377.9,208.3,14.1,35.86,42.63,19.32,22.68,169.3,3.66,4.28,1.0,0.0,105.9,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142607.72+340426.3,216.5321524,34.0739793,1.553,MQW,Blazar,Blazar,0.706,0.011,58601.6,6.5,5.9,195.63,268.33,119.93,129.82,161.8,3.57,3.68,0.0,0.0,11.3,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142609.76+372118.3,216.5406792,37.3550886,0.611,MDQW,,,,,59491.1,65.3,94.5,41.35,43.98,23.1,19.06,193.8,4.76,3.27,0.0,1.0,15.3,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142732.67+153129.9,216.8861394,15.524991,0.054,M,SN,SNIa,0.119,2.319,59275.1,10.4,9.2,309.43,765.76,346.92,179.08,147.3,7.05,3.32,0.0,2.0,106.5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142755.80+464225.6,216.982492,46.7071327,0.302,MDQW,,Blazar,0.057,0.155,59273.4,62.1,115.4,65.42,118.74,147.69,117.17,141.2,4.47,3.49,0.0,0.0,100.5,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142801.70+593753.9,217.0071,59.6316591,1.508,MQW,,Blazar,0.005,0.133,59720.6,242.1,198.8,143.2,180.52,138.61,100.1,147.2,3.24,3.36,0.0,0.0,119.2,42.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142827.80+572057.1,217.1158388,57.3492173,0.534,MQW,,,,,58838.7,135.6,64.4,16.73,19.19,32.16,24.07,274.1,4.53,3.45,0.0,1.0,27.3,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142844.16+053350.5,217.1840034,5.5640345,1.119,MDQW,,QSO,0.698,0.075,59131.9,104.6,262.6,42.84,59.65,38.67,40.54,170.2,3.05,3.37,0.0,0.0,29.8,36.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J142912.99+182638.4,217.3041262,18.4440132,0.265,M,,AGN,0.304,0.704,59069.0,210.9,20.5,40.73,91.84,42.4,41.11,150.3,3.91,3.36,0.0,1.0,22.2,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143034.18+233532.0,217.6424274,23.5922265,0.081,MW,,,,,59215.6,1.2,14.5,73.68,129.25,62.13,68.01,145.9,4.23,3.24,1.0,1.0,103.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143053.67+345836.4,217.7236162,34.9767868,0.084,M,,bogus,0.017,0.276,58848.8,18.2,4.3,339.78,616.22,109.18,139.86,145.8,5.91,4.62,0.0,0.0,106.7,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143058.85+003505.3,217.7452144,0.5848151,0.374,MDQ,,,,,58502.5,5.3,2.9,47.8,99.06,55.97,32.22,193.2,8.19,3.88,1.0,1.0,52.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143117.49+110833.7,217.8228859,11.1427187,0.5,MQW,Blazar,,,,59184.9,69.7,129.2,15.03,23.88,23.96,31.03,283.0,3.78,3.4,1.0,1.0,10.2,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143249.42+150618.5,218.2059175,15.1051422,0.262,MW,,,,,59969.1,110.9,112.7,54.05,109.21,29.42,26.47,172.2,3.39,3.88,0.0,2.0,27.3,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143257.69-180135.2,218.2403705,-18.0264575,2.331,MQW,Blazar,Blazar,0.216,0.163,60369.9,64.9,13.5,85.69,93.47,75.59,101.15,245.3,6.0,5.37,0.0,0.0,32.7,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143352.46+405643.8,218.468595,40.9454998,0.576,M,,AGN,0.041,0.133,58779.0,169.3,220.4,11.28,19.67,29.19,22.43,279.1,3.04,3.72,1.0,0.0,10.2,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143405.69+420315.9,218.5237274,42.0544427,1.238,MQW,Blazar,Blazar,0.455,0.171,58728.5,30.8,13.5,13.01,20.58,61.46,107.09,218.2,8.06,7.9,0.0,1.0,142.6,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143519.04+511739.7,218.829334,51.2943844,0.079,M,,SNIa,0.052,0.132,60475.6,38.3,15.7,76.12,158.29,222.36,236.08,99.3,7.17,10.01,0.0,0.0,452.3,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143623.20+082619.9,219.0966592,8.4388738,1.055,MDQW,,QSO,0.628,0.359,59999.4,201.9,76.0,77.25,95.34,39.57,37.22,147.3,4.78,3.82,0.0,0.0,16.3,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143817.06+633918.6,219.5710756,63.6551768,0.702,MQW,,,,,58892.0,0.5,2.9,34.15,39.55,17.58,20.43,147.2,4.17,3.6,2.0,0.0,24.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143920.52-242208.1,219.8355099,-24.3689429,0.055,M,,,,,59267.0,0.1,5.6,334.53,729.58,480.64,593.57,268.3,3.88,6.21,1.0,0.0,57.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J143923.65+325354.8,219.8485609,32.8985632,0.74,MDQW,,SNIbc,0.097,1.106,58964.3,0.5,3.1,87.39,90.82,216.73,165.31,152.2,12.36,9.64,0.0,0.0,650.6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144156.48+010419.8,220.4853522,1.0721838,1.265,MDLQW,,QSO,0.83,0.253,60279.8,131.7,476.3,41.02,58.28,25.56,23.67,165.3,3.85,3.81,1.0,0.0,73.9,49.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144203.86+124733.0,220.5161028,12.7925181,0.159,ML,,AGN,0.539,0.275,59673.0,66.2,55.2,127.0,284.56,129.53,117.73,147.3,4.34,5.01,0.0,1.0,38.9,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144220.05+500505.2,220.5835416,50.0848009,1.814,MQW,,AGN,0.381,0.107,58986.5,482.2,266.2,85.77,102.79,41.26,40.8,117.4,2.98,3.41,0.0,0.0,48.9,150.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144223.87-171510.8,220.599473,-17.253016,0.009,M,,bogus,0.366,1.784,58507.1,12.3,1.0,2952.06,5962.43,1551.54,1861.37,206.3,4.46,3.9,0.0,2.0,20.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144248.28+120040.3,220.7011504,12.0112045,0.163,M,Blazar,Blazar,0.363,0.199,58913.0,100.4,185.2,387.97,667.01,609.54,700.2,147.3,4.14,4.09,0.0,0.0,71.1,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144316.28+380526.1,220.8178466,38.0905843,1.162,MDQW,,QSO,0.5,0.241,60101.6,210.8,139.9,74.2,106.1,44.72,44.29,128.3,3.59,3.45,0.0,0.0,29.3,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144344.65+464153.7,220.9360435,46.6982518,1.465,MQW,,,,,59180.0,60.8,109.1,40.41,50.11,20.82,17.84,142.3,3.77,4.03,1.0,1.0,22.1,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144356.89+250144.5,220.9870505,25.0290265,0.94,MQW,Blazar,Blazar,0.769,0.056,59059.5,36.1,3.2,54.01,74.83,62.77,87.58,145.9,5.43,4.96,0.0,2.0,154.8,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144458.63+323502.5,221.2442868,32.5840402,0.071,M,SN,bogus,0.066,0.631,59761.4,10.0,6.2,112.77,233.54,109.73,124.53,145.7,7.82,5.6,0.0,0.0,175.9,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144718.14+562234.0,221.825567,56.3761149,0.412,MQ,,,,,59448.2,1.8,0.0,29.63,43.19,46.14,16.61,114.3,6.07,5.12,2.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144850.36+040219.9,222.2098398,4.0388601,0.871,MQW,Blazar,Blazar,0.627,0.069,59356.3,0.0,4.8,26.26,44.6,90.97,128.0,170.2,7.29,8.28,0.0,2.0,217.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J144926.26+435628.4,222.3594316,43.9412212,0.687,MDQW,,AGN,0.171,0.02,58712.9,147.0,159.2,53.1,54.23,49.87,50.94,120.3,4.58,3.07,0.0,0.0,17.3,64.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J145002.96+255441.3,222.5123228,25.9114937,0.06,M,,AGN,0.022,0.455,59195.5,2.4,9.7,107.88,263.87,50.52,156.55,140.3,5.11,7.46,0.0,0.0,55.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J145017.07+574307.8,222.5711336,57.7188452,1.682,MW,,,,,60073.3,349.4,104.3,9.03,12.86,12.42,16.98,262.1,3.64,3.36,0.0,0.0,37.9,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J145028.80+021743.9,222.6199817,2.2955378,1.042,MDQW,,QSO,0.782,0.196,59419.2,0.0,3.8,88.41,111.66,26.41,103.83,187.2,3.19,4.07,1.0,1.0,19.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J145031.17+091027.9,222.6298705,9.1744318,2.628,MW,Blazar,Blazar,0.666,0.077,59690.4,185.2,86.7,21.49,30.26,144.82,244.7,243.2,3.3,4.5,1.0,0.0,119.2,34.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
